"coefficient","Author"
0,"Tobias van Westrheene Wzn"
0,"H.P.G. Quack"
0,"B.H.C.K. van der Wijck"
0,"Ernst Julius Kiehl"
0,"J.S.G. Gramberg"
0,"H.P. van Karnebeek"
0,"G. Kalff"
0,"W.G.C. Byvanck"
0,"H.J. Polak"
0,"Joh. Dyserinck"
0,"E.B. Kielstra"
0,"N.P. van den Berg"
0,"Carel Scharten"
0,"H.T. Colenbrander"
0,"J.A.N. Knuttel"
0,"Just Havelaar"
0,"J. Prinsen J.Lzn"
0,"H. Burger"
0,"Ina Boudier-Bakker"
0,"Henri Borel"
0,"P.C. Boutens"
0,"Lod. van Mierop"
0,"E. Vliebergh"
0,"Albin van Hoonacker"
0,"L. van der Essen"
0,"Gerrit Simons"
0,"P. Janssens"
0,"P.J. van Winter"
0,"D.F.W. van Lennep"
0,"A.C. Josephus Jitta"
0,"H.A. Enno van Gelder"
0,"Uys Krige"
0,"J.A. van Houtte"
0,"W. De Roy"
0,"René Verbeeck"
0,"Staf Weyts"
0,"Alfons Walschap"
0,"Stephanie Claes-Vetter"
0,"J. Keunen"
0,"Johanna Dorina Hintzen"
0,"Floris Evers"
0,"F.E. Frenkel"
0,"Sippora Stibbe"
0,"D. van der Meulen"
0,"Paul de Vree"
0,"Wim Klinkenberg"
0,"Wim Gijsen"
0,"W.G. Wolters"
0,"D.A.L. Schröder"
0,"Teo Anton van Kooten"
0,"J. ten Brink"
0,"Jo van Ham"
0,"J.H. Waszink"
0,"L. Strengholt"
0,"Jan C. Villerius"
0,"Marc Galle"
0,"Karel Jonckheere"
0,"Martien J.G. de Jong"
0,"L.J.F. Wijsenbeek"
0,"W.F. Wertheim"
0,"Abram de Swaan"
0,"Wessel te Gussinklo"
0,"S.C. Dik"
0,"Annie Romein-Verschoor"
0,"Pieter A.M. Seuren"
0,"J. Kamerbeek jr."
0,"Harry G.M. Prick"
0,"Willy Spillebeen"
0,"Bert Vanheste"
0,"P.J. Meertens"
0,"J.G. Gleichman"
0,"Nellie van Kol"
0,"G.H. Marius"
0,"D.E. Siegenbeek van Heukelom"
0,"Conrad Th. van Deventer"
0,"A. Kluijver"
0,"G.A. van Hamel"
0,"Paul François Hubrecht"
0,"R.P.J. Tutein Nolthenius"
0,"Michiel Johannes de Goeje"
0,"Pieter Gerard van Schermbeek"
0,"Monika van Paemel"
0,"Joachim von der Thüsen"
0,"W.J. van den Akker"
0,"Jaap Goudsmit"
0,"August Hans den Boef"
0,"Hans van den Bergh"
0,"Peter van Ham"
0,"Klaus Siegel"
0,"Evert van Uitert"
0,"Casper Hakfoort"
0,"Anneke Brassinga"
0,"Léon Hanssen"
0,"Cees van der Pluijm"
0,"Paul Binnerts"
0,"Simon Vinkenoog"
0,"J. Breman"
0,"W.P. Gerritsen"
0,"Ton van der Wouden"
0,"H.J. Verkuyl"
0,"Yvette Stoops"
0,"Hans Anten"
0,"Leo Jansen"
0,"Jan Nijen Twilhaar"
0,"Luk Adriaens"
0,"Koen Vermeiren"
0,"Boris Todoroff"
0,"Leonard Beuger"
0,"Hugo Bousset"
0,"Annie Salomons"
0,"A. van Collem"
0,"Frans Erens"
0,"Madeleine Böhtlingk"
0,"Willem Jan Mari van Eysinga"
0,"Jan Veth"
0,"D.C. Tinbergen"
0,"Johannes van der Elst"
0,"Jan Koopmans"
0,"Jelte Dijkstra"
0,"Maurits Wagenvoort"
0,"F.J. de Holl"
0,"Jan van Nijlen"
0,"Herman Baccaert"
0,"Caesar Gezelle"
0,"V. Willems"
0,"Henricus Oort"
0,"Jozef Israëls"
0,"Hélène Swarth"
0,"A. Hotz"
0,"J. de Jager"
0,"Gideon Busken Huet"
0,"Margo Scharten-Antink"
0,"Marie Metz-Koning"
0,"Trabadoeli"
0,"A. Dupont"
0,"Julie van der Lans-Russel"
0,"Lambrecht Lambrechts"
0,"A.W. Sanders van Loo"
0,"Jules Persyn"
0,"R.P.A. Dozy"
0,"Nicolas Charles Sieburgh"
0,"W.C.A. Staring"
0,"Matthée Corneille Valeton"
0,"Cornelia Serrurier"
0,"Johan Huizinga"
0,"J.J.L. Duyvendak"
0,"P.N. van Eyck"
0,"H.D.H. Bosboom"
0,"A.J.C. Geerts"
0,"A.J.A. Gerlach"
0,"S.J. Hingst"
0,"J.T. Buys"
0,"L.M.J. Glasius"
0,"Henri Ernest Moltzer"
0,"M.C.L. Lotsij"
0,"H. van de Stadt"
0,"Dirk Coster"
0,"C.G.N. de Vooys"
0,"Wobbe de Vries"
0,"Jan de Gruyter"
0,"Julius de Wachtere"
0,"G.P. Rouffaer"
0,"Margaretha Meijboom"
0,"R.C. Boer"
